property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,vipul tatvam villa,sector 48,7.35,22811.92,4,5,2,2.0,Moderately Old,3222.0,1,1,1,1,0,1,144
flat,ansals highland park,dwarka expressway,1.2,6185.57,3,3,3+,4.0,Under Construction,1940.0,0,1,0,0,0,0,0
flat,birla navya,sector 63a,3.7,15416.67,3,3,3+,1.0,Under Construction,2667.0,0,0,0,0,0,0,72
flat,divya apartments,sector 6,0.6,7594.94,2,2,0,2.0,Relatively New,790.0,0,0,0,0,0,1,15
flat,bestech park view residency,sector 2,1.01,7137.81,2,2,3,0.0,Moderately Old,1281.0,0,0,0,0,0,0,92
flat,dlf new town heights,sector 90,1.8,6600.66,4,4,3+,23.0,Moderately Old,2468.0,0,0,0,0,0,0,67
flat,rof aalayas,sector 102,0.45,6000.0,1,1,2,6.0,Relatively New,750.0,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,2.2,6933.5,4,5,3+,4.0,Relatively New,2545.0,0,0,0,0,0,0,106
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.03,3,3,3,0.0,Relatively New,1493.0,1,1,0,0,0,1,159
flat,signature global solera,sector 107,0.28,5622.49,2,2,2,14.0,Relatively New,543.0,0,0,0,0,0,0,38
flat,dlf new town heights,sector 90,1.25,6503.64,3,3,3+,5.0,Relatively New,1929.0,0,1,0,1,0,0,127
flat,bptp terra,sector 37d,1.6,7302.6,4,3,3+,7.0,Relatively New,2000.0,0,0,0,0,1,1,139
flat,tulip violet,sector 69,1.36,8842.65,3,3,1,12.0,Relatively New,1392.0,0,0,0,1,0,0,86
flat,la vida by tata housing,sector 113,2.85,12855.21,3,3,3+,10.0,New Property,2006.0,0,1,0,0,0,0,72
flat,ss the leaf,sector 85,1.08,6585.37,2,2,3,8.0,New Property,1200.0,1,1,1,1,0,1,157
house,international city by sobha phase 2,sector 109,11.3,25111.11,7,5,3+,4.0,Relatively New,4500.0,1,1,0,1,1,0,49
flat,ansal maple crescent,sector 43,1.35,10037.17,3,3,3,2.0,Old Property,1320.0,0,0,0,0,1,1,93
house,experion windchants,sector 112,7.99,12519.59,4,6,3,2.0,New Property,6382.0,0,1,1,1,0,1,129
flat,aipl zen residences,sector 70a,1.82,10996.98,3,3,3,12.0,Relatively New,1600.0,0,0,0,0,0,0,108
flat,emaar mgf palm hills,sector 77,1.09,5382.72,3,4,3+,5.0,Relatively New,1833.0,0,1,0,0,1,1,167
house,independent,sector 26,17.0,37627.27,5,5,3+,2.0,Relatively New,4518.0,1,1,1,1,0,1,124
flat,m3m merlin,sector 67,3.4,14419.0,3,4,3+,16.0,Relatively New,2134.0,0,1,0,0,0,1,158
flat,dlf regal gardens,sector 90,1.21,6926.16,3,3,3+,29.0,Relatively New,1581.0,0,0,0,0,1,0,95
flat,raheja sampada,sector 92,0.65,4744.53,3,2,3,6.0,Relatively New,1240.0,0,0,0,0,0,0,49
house,eldeco mansionz,sector 48,5.15,18885.22,5,7,3,2.0,Moderately Old,2727.0,0,1,0,1,0,1,145
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,10378.06,2,2,2,11.0,New Property,1166.0,0,0,0,0,0,1,49
house,eldeco mansionz,sector 48,5.0,21367.52,7,7,3,2.0,Moderately Old,2340.0,0,0,0,0,0,1,40
house,independent,sector 43,15.5,28233.15,5,6,3,3.0,Moderately Old,5490.0,1,1,1,1,0,0,76
flat,orchid petals,sector 49,1.9,10526.32,3,3,3,9.0,Moderately Old,2006.0,0,1,0,0,0,1,95
flat,ireo uptown,sector 66,4.85,12999.2,4,4,3+,15.0,Relatively New,3500.0,1,1,1,1,0,1,156
flat,tata primanti,sector 72,6.5,15294.12,4,4,3+,0.0,Relatively New,3846.0,1,1,0,1,0,0,67
flat,dlf the primus,sector 82a,2.6,11438.63,4,4,3+,2.0,Relatively New,2273.0,0,0,0,0,1,0,38
flat,the khushboo cooperative housing society ltd,sector 9a,0.88,4888.89,3,3,2,2.0,Old Property,1438.0,0,0,0,0,0,1,31
flat,tarc maceo,sector 91,0.95,5952.38,2,2,2,10.0,Relatively New,1186.0,0,0,0,0,0,0,77
house,palam vihar extension west zone rwa,sector 2,0.65,5777.78,2,2,1,1.0,Moderately Old,1125.0,0,0,1,0,0,0,23
flat,umang winter hills,sector 77,1.4,6340.58,3,3,3,10.0,Relatively New,1735.0,0,0,0,0,0,0,28
flat,mittal cosmos executive apartments,sector 2,0.75,6550.22,2,2,2,15.0,Old Property,1100.0,0,0,0,0,0,1,42
house,independent,sector 3,0.9,8928.57,3,3,0,2.0,Moderately Old,112.0,0,0,0,0,0,0,0
flat,ild greens,sector 37c,0.9,5614.47,3,3,3,0.0,Under Construction,1500.0,0,0,0,0,0,0,66
house,independent,sector 3,0.8,8154.94,2,4,1,2.0,Moderately Old,109.0,0,0,0,0,0,0,0
flat,signature andour heights,sector 71,0.59,8428.57,2,2,1,6.0,Moderately Old,639.0,0,0,0,0,0,0,67
flat,ambience lagoon,sector 24,5.8,12500.0,3,4,3+,9.0,Old Property,3700.0,1,1,0,1,1,2,68
house,independent,sector 46,3.6,24844.72,5,5,3+,3.0,Moderately Old,1449.0,0,1,0,0,0,1,75
flat,sbtl caladium,sector 109,1.8,7072.69,3,3,3+,10.0,Relatively New,2000.0,0,0,0,0,0,0,174
flat,bptp park generations,sector 37d,1.5,9868.42,3,2,3+,17.0,Relatively New,1376.0,0,0,0,0,0,0,42
flat,shree vardhman victoria,sector 70,1.65,8461.54,3,4,3,12.0,Relatively New,1765.0,0,1,1,0,0,0,56
flat,tulip monsella,sector 53,5.6,19363.76,3,3,3+,1.0,Under Construction,2617.0,0,0,0,0,0,0,42
flat,supertech hues,sector 68,1.0,8474.58,2,2,3,23.0,New Property,1311.0,0,0,0,0,0,0,49
flat,dlf the ultima,sector 81,2.29,10925.57,3,4,3+,15.0,Relatively New,1900.0,0,1,0,0,0,2,103
flat,unitech greenwood city,sector 45,2.4,12345.68,3,3,2,1.0,New Property,195.0,0,1,0,0,0,1,19
flat,imperia aashiyara,sector 37c,0.4,5882.35,2,2,3,3.0,Under Construction,756.0,0,0,0,0,0,0,126
flat,ss the leaf,sector 83,1.19,7225.26,2,2,3,4.0,Relatively New,1630.0,0,0,0,0,0,0,49
flat,housing apna enclave,sector 4,0.39,4105.26,2,2,1,1.0,Relatively New,950.0,0,0,0,0,0,0,0
flat,dlf 76,new,4.0,11428.57,4,4,2,4.0,Under Construction,3889.0,1,1,0,0,0,1,101
flat,earth copia,sector 112,0.7,4672.9,2,2,2,4.0,Relatively New,1498.0,0,0,0,0,0,0,65
flat,tulip violet,sector 69,3.05,9664.13,4,5,3+,14.0,Relatively New,2856.0,0,1,0,0,1,0,49
flat,emaar digihomes,sector 62,4.0,14869.89,3,3,3,18.0,New Property,2343.0,0,1,0,0,0,1,38
flat,indiabulls centrum park,sector 103,2.36,9182.88,4,6,3+,8.0,Relatively New,2729.0,0,1,0,0,0,1,159
flat,sapphire eighty three,sector 83,0.4,8547.01,1,1,1,6.0,Relatively New,520.0,0,0,0,0,0,2,52
flat,shapoorji pallonji joyville gurugram,sector 102,1.9,10259.18,3,3,3+,15.0,New Property,1700.0,0,0,0,1,0,0,174
flat,godrej air,sector 85,1.3,14541.39,2,2,3,30.0,Under Construction,1130.0,0,0,0,0,0,0,111
flat,antriksh heights,sector 84,0.9,4444.44,3,3,3,18.0,Relatively New,1833.0,0,1,0,1,0,0,59
flat,mapsko mount ville,sector 79,1.2,8053.69,3,3,3,9.0,Relatively New,1321.0,1,0,0,0,0,1,104
house,international city by sobha phase 1,sector 109,6.3,9000.0,4,5,3+,2.0,Relatively New,7000.0,0,0,0,0,0,1,122
house,independent,sector 57,3.6,20833.33,4,4,2,2.0,Old Property,1728.0,1,1,1,1,0,0,110
flat,hcbs sports ville,sohna road,0.22,4602.51,1,1,1,9.0,Relatively New,477.809521,0,0,0,0,0,1,44
flat,kendriya vihar,sector 56,0.55,9016.39,1,2,1,0.0,Old Property,678.0,0,0,0,0,0,0,68
flat,rof ananda,sector 95,0.38,5900.62,3,2,1,2.0,Relatively New,716.0,0,0,0,1,0,1,66
flat,puri emerald bay,sector 104,1.8,8823.53,2,3,3,23.0,New Property,1538.0,0,1,0,0,0,0,36
flat,ss the leaf,sector 85,2.1,8720.93,3,4,3+,6.0,Relatively New,2026.0,0,1,0,0,0,0,156
flat,signature global orchard avenue,sector 93,0.4,7352.94,2,2,2,11.0,New Property,604.0,0,0,0,0,0,0,37
house,dlf city plots phase 3,sector 24,1.44,2962.96,4,2,2,1.0,Old Property,60.0,0,0,0,0,0,0,8
house,independent,sector 39,1.8,21871.2,1,1,2,3.0,Relatively New,800.0,0,0,0,0,0,0,0
flat,signature global grand iva,sector 103,0.5,6250.0,2,2,2,10.0,Relatively New,698.0,0,0,0,0,0,0,8
flat,millenium bajrang society,sector 43,2.5,9433.96,4,4,3+,2.0,Relatively New,2398.0,0,0,0,0,0,1,94
flat,vatika lifestyle homes,sector 83,1.25,6838.07,3,2,1,6.0,Relatively New,1654.0,1,1,1,1,0,2,174
flat,sonata group housing gh 24,manesar,1.65,5892.86,4,3,3,8.0,New Property,3111.0,0,1,0,0,0,0,20
flat,eldeco accolade,sohna road,0.95,6556.25,2,2,3,8.0,Under Construction,1131.0,1,0,0,0,0,0,42
flat,indiabulls enigma,sector 110,3.7,10882.35,4,5,3,7.0,Relatively New,3077.0,0,1,0,0,0,0,156
flat,essel towers,sector 14,2.2,12500.0,3,4,3+,3.0,Old Property,1956.0,0,0,0,0,0,0,0
house,independent,sector 38,2.1,23333.33,2,7,3+,3.0,Relatively New,100.0,1,0,1,1,0,0,27
flat,bptp terra,sector 37d,1.65,8790.62,3,3,2,15.0,Relatively New,1699.0,0,0,0,0,0,0,116
flat,signature global synera,sector 81,0.4,6319.12,2,2,1,12.0,Relatively New,586.0,0,0,0,0,0,0,23
flat,central park flower valley,sector 33,1.79,11250.79,3,3,3,3.0,Old Property,1619.0,0,0,0,0,0,0,71
house,independent,sector 55,3.1,20025.84,5,4,3+,2.0,Moderately Old,1548.0,0,1,1,0,0,1,59
flat,experion the heartsong,sector 108,1.2,6825.94,3,2,3+,11.0,Relatively New,1550.0,0,1,0,1,0,1,174
house,independent,sector 25,6.6,36666.67,6,7,3+,2.0,Moderately Old,1800.0,1,1,0,0,0,1,119
flat,sbtl caladium,sector 109,1.9,6219.31,4,4,3,8.0,Relatively New,2765.0,0,1,0,0,0,0,151
house,eldeco mansionz,sector 48,4.75,20299.15,7,7,3,2.0,Moderately Old,2340.0,1,0,0,0,0,1,33
flat,bestech park view city,sector 48,1.78,10022.52,3,4,2,5.0,Relatively New,1526.0,1,0,0,1,0,0,53
flat,microtek greenburg,sector 86,1.25,8445.95,2,2,3,13.0,Moderately Old,1339.0,1,0,0,0,0,0,6
flat,umang monsoon breeze,sector 78,0.75,6053.27,2,2,1,5.0,Moderately Old,1239.0,0,0,0,0,0,0,0
flat,emaar palm heights,sector 77,2.1,10370.37,3,3,3,17.0,New Property,1833.0,1,1,0,0,0,0,8
flat,shree vardhman victoria,sector 70,1.67,14384.15,3,5,3,5.0,Moderately Old,1527.0,0,1,0,0,0,0,108
flat,vipul lavanya,sector 81,0.6,6666.67,2,2,1,0.0,Relatively New,1000.0,0,0,0,0,0,0,49
flat,emaar mgf the palm drive,sector 66,2.8,14358.97,3,3,2,12.0,New Property,1950.0,1,1,0,1,0,2,69
flat,dlf new town heights,sector 90,1.2,6217.62,3,3,3+,15.0,Relatively New,1747.0,0,0,0,0,0,0,37
flat,vatika seven elements,sector 89,1.6,8163.27,3,3,3,5.0,New Property,1774.0,0,0,0,0,0,0,58
house,independent,sector 39,7.0,10000.0,10,11,3+,4.0,Relatively New,7000.0,0,0,0,1,0,2,38
house,rwa sector 46,sector 46,3.5,21604.94,4,4,2,2.0,Relatively New,1620.0,0,0,0,1,0,1,30
flat,dlf the skycourt,sector 86,1.5,9740.26,3,3,3+,18.0,Relatively New,1780.0,1,0,0,0,0,0,174
house,independent,sector 27,4.25,31481.48,5,5,3+,3.0,Relatively New,1350.0,0,1,0,1,0,1,49
flat,signature global park,sohna road,0.54,6506.02,2,2,1,2.0,Relatively New,922.0,0,0,0,0,0,0,16
flat,m3m heights,sector 65,2.25,13611.62,2,2,3,5.0,Under Construction,1592.0,0,0,0,0,0,0,48
house,independent,sector 26,4.5,33333.33,3,3,2,2.0,Old Property,1350.0,0,0,0,1,0,1,58
house,independent,manesar,2.0,14958.86,3,1,0,3.0,Moderately Old,1337.4,0,0,0,0,0,0,16
flat,shree vardhman flora,sector 90,0.66,5076.92,2,2,3,4.0,Relatively New,1122.0,1,0,0,0,0,0,119
flat,vatika gurgaon,sector 83,0.98,8166.67,2,2,3,5.0,Relatively New,1300.0,0,0,0,0,0,1,96
flat,bptp astaire gardens,sector 70a,1.8,9350.65,3,3,3,3.0,Relatively New,1925.0,1,0,0,0,0,0,135
flat,vatika sovereign next,sector 82a,3.85,7500.49,5,6,3+,6.0,New Property,5711.0,0,1,0,1,0,0,148
flat,suncity avenue,sector 102,0.48,9022.56,2,2,1,5.0,Relatively New,582.0,0,0,1,0,0,0,159
flat,dlf regal gardens,sector 90,1.13,6647.06,3,3,3+,8.0,Relatively New,1566.0,0,0,0,0,1,0,72
house,independent,sector 108,1.7,5666.67,4,4,3+,1.0,Relatively New,3000.0,0,0,0,0,0,0,0
flat,signature global park,sohna road,0.83,7410.71,3,2,2,1.0,New Property,1244.0,0,0,0,0,0,0,16
house,eros rosewood city,sector 49,4.05,20769.23,3,3,3,2.0,Moderately Old,2000.0,0,1,1,0,0,0,46
flat,m3m golfestate,sector 65,5.2,17455.52,3,3,3,18.0,Relatively New,2696.0,1,1,0,0,0,1,76
flat,green court,sector 90,0.5,8333.33,2,2,1,8.0,New Property,650.0,0,0,0,0,0,0,42
flat,satya element one,sector 49,0.87,19333.33,1,1,1,2.0,Relatively New,500.0,0,0,0,0,0,0,22
flat,experion windchants,sector 112,6.5,10416.67,4,5,3,11.0,Relatively New,4800.0,0,0,0,0,0,0,55
flat,krrish florence estate,sector 70,1.25,6702.41,3,3,3,18.0,Under Construction,1688.0,0,0,0,0,0,0,51
house,eldeco mansionz,sector 48,6.4,23703.7,4,4,3,3.0,Moderately Old,2700.0,0,1,1,0,0,1,151
flat,silverglades the melia,sohna road,0.91,6801.2,2,2,3,1.0,New Property,1222.0,1,0,0,0,0,0,72
flat,emaar imperial gardens,sector 102,1.92,9600.0,3,3,3,12.0,Relatively New,2222.0,1,1,1,1,0,0,95
house,independent,sector 12,1.7,9444.44,3,3,0,1.0,Old Property,200.0,0,0,0,0,0,0,0
flat,bhagwati sadan,sector 12,1.15,5750.0,3,4,2,2.0,Old Property,2000.0,1,1,0,0,1,1,28
flat,ireo the corridors,sector 67a,1.6,9264.62,3,3,2,3.0,New Property,1346.0,0,0,1,0,0,1,142
house,ansals palam vihar,sector 2,4.0,16666.67,4,4,3+,2.0,Moderately Old,2400.0,0,1,0,0,0,0,0
flat,emaar palm gardens,sector 83,1.35,12328.77,3,3,3,7.0,Relatively New,1387.0,0,1,0,0,0,0,24
flat,ansal heights,sector 92,0.6,4545.45,2,2,3,11.0,Under Construction,1195.0,0,0,0,0,1,0,23
house,independent,sector 57,6.25,23496.24,9,9,3+,3.0,New Property,2660.0,0,1,0,0,0,1,61
flat,bptp astaire gardens,sector 70a,1.7,8947.37,4,3,3,1.0,Relatively New,2111.0,0,0,0,0,0,1,49
flat,ats triumph,sector 104,1.85,8078.6,3,3,3+,24.0,Relatively New,2072.0,0,1,0,0,0,0,174
flat,vatika city,sector 49,1.85,10577.47,3,3,1,7.0,Moderately Old,1471.12,0,0,1,1,0,0,158
house,independent,sector 4,0.47,8006.81,2,1,1,1.0,Moderately Old,624.0,0,0,1,0,0,0,0
flat,the close north,sector 50,3.0,11516.31,3,3,3+,14.0,Old Property,2357.0,0,1,0,0,0,1,121
flat,tulip violet,sector 69,1.32,8413.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,1,86
flat,signature global orchard avenue,sector 93,0.85,14237.86,2,2,0,10.0,Relatively New,597.0,0,0,0,0,0,0,0
flat,pareena laxmi apartments,sector 99a,0.32,5786.62,2,2,2,11.0,New Property,502.0,0,0,0,0,0,0,66
flat,bestech spa signature,sector 81,4.4,12571.43,4,4,3+,6.0,New Property,3700.0,1,1,0,1,1,2,49
flat,gls avenue 51,sector 92,0.5,7812.5,3,3,1,12.0,New Property,711.0,0,0,0,0,0,2,95
flat,pioneer park,sector 61,2.04,14623.66,3,3,3+,16.0,Moderately Old,1595.0,0,1,0,0,0,1,165
house,emaar mgf marbella,sector 66,18.0,40000.0,5,6,3+,3.0,Relatively New,4500.0,1,1,1,1,0,2,153
flat,ats kocoon,sector 109,1.7,12878.79,3,3,3,22.0,Relatively New,1550.0,0,0,0,0,0,0,103
flat,imperia the esfera,sector 37c,0.95,5702.28,2,2,0,17.0,Under Construction,1578.0,0,1,0,0,0,0,66
flat,vatika independent floors,sector 82,0.67,5826.09,2,2,3,2.0,Moderately Old,1150.0,0,0,0,0,0,0,53
house,sare crescent parc royal greens phase 1,sector 92,0.85,4876.65,4,4,3,4.0,Relatively New,1743.0,0,0,0,0,0,0,0
flat,hcbs sports ville,sohna road,0.29,5587.67,2,2,1,4.0,Relatively New,577.0,0,0,0,0,0,0,44
flat,ramprastha the edge towers,sector 37d,0.75,5319.15,2,2,3,19.0,Moderately Old,1410.0,0,0,0,0,0,0,63
flat,g l s arawali homes,sohna road,0.26,4513.89,2,2,2,1.0,Moderately Old,521.0,0,0,0,0,0,0,0
house,dlf city plots phase 2,sector 25,6.3,35000.0,4,4,3+,2.0,Old Property,1800.0,0,1,1,0,0,0,89
flat,dlf city plots phase 3,sector 24,6.5,18571.43,4,5,3+,3.0,New Property,3889.0,0,1,0,0,0,2,42
flat,ss,sector 85,1.18,7168.89,2,2,3,4.0,Relatively New,1630.0,0,0,0,0,0,0,49
flat,pioneer park,sector 61,1.6,11594.2,2,2,2,21.0,Relatively New,1533.0,0,1,0,0,0,0,105
flat,capital residences 360,sector 70a,1.15,11500.0,2,2,3,4.0,New Property,1400.0,0,0,0,1,0,0,132
house,independent,sector 7,8.0,22222.22,4,5,3+,1.0,Old Property,3600.0,1,1,0,1,0,0,31
flat,sobha city,sector 108,2.6,15195.79,3,3,2,8.0,Relatively New,1711.0,0,0,0,0,0,0,99
flat,signature the roselia,sector 95,0.41,6193.35,2,2,2,12.0,New Property,670.0,1,0,0,0,0,1,90
flat,ansal heights 86,sector 86,0.78,5735.29,2,2,1,8.0,New Property,1231.0,0,0,0,0,0,0,67
house,independent,sector 4,0.5,9259.26,2,3,2,3.0,Old Property,540.0,0,0,0,0,0,0,0
flat,spaze privvy the address,sector 93,1.45,8033.24,3,4,2,12.0,Relatively New,1350.0,0,0,0,0,0,1,96
flat,emaar imperial gardens,sector 102,1.7,8395.06,3,4,3+,8.0,Relatively New,1750.0,0,1,0,1,0,1,174
flat,paras dews,sector 106,0.95,6859.21,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,0,49
flat,m3m skywalk,sector 74,2.2,10901.88,3,3,3,12.0,New Property,1826.0,1,0,0,0,0,1,15
house,independent,sector 5,3.5,14786.65,5,4,2,2.0,Old Property,2367.0,0,0,0,1,1,0,36
flat,signature signum 95a,sector 95,0.4,7782.1,2,2,2,3.0,New Property,571.0,0,0,0,0,0,1,44
flat,mapsko mount ville,sector 79,1.4,9395.97,3,3,3,2.0,New Property,1656.0,0,0,0,0,0,1,112
house,independent,sector 3,0.37,7922.91,1,1,1,1.0,Relatively New,480.0,0,0,0,0,0,0,0
flat,ss the coralwood,sector 84,1.05,6774.19,3,3,3,6.0,Relatively New,1610.0,0,0,0,0,1,0,129
flat,ild greens,sector 37c,0.78,5714.29,2,2,3,1.0,Moderately Old,1068.1,0,0,0,0,0,1,103
flat,shree vardhman flora,sector 90,0.92,4717.95,3,3,2,6.0,Relatively New,2167.0,1,0,0,0,0,1,49
flat,the close north,sector 50,2.65,10685.48,3,4,3+,6.0,Moderately Old,2470.0,0,1,0,0,0,1,174
flat,spaze privy at,sector 84,1.2,7453.42,2,2,3,3.0,Relatively New,1457.0,1,0,0,0,0,1,133
house,ansal sushant lok plots,sector 43,7.0,25925.93,5,5,3+,3.0,Relatively New,2700.0,1,1,0,1,0,1,41
house,independent,sector 57,4.75,28787.88,3,3,3,2.0,Moderately Old,1650.0,0,0,1,0,0,1,96
flat,shree vardhman victoria,sector 70,1.64,8410.26,3,5,3,8.0,Relatively New,1527.0,0,1,0,0,0,0,126
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,9.0,Relatively New,1584.0,0,0,0,0,0,0,95
flat,central park flower valley aqua front towers,sector 33,2.0,11179.43,3,3,3+,8.0,New Property,1619.0,0,0,0,0,0,0,23
flat,green campus chs,manesar,0.92,4022.74,3,3,3+,8.0,Moderately Old,1924.0,0,1,0,0,0,0,5
flat,ss the leaf,sector 85,2.13,7574.68,4,4,3,2.0,Relatively New,2600.0,0,0,0,0,0,0,49
flat,hsiidc sidco aravali,manesar,0.81,3128.62,3,3,3+,2.0,Moderately Old,1900.0,0,1,0,0,0,0,74
flat,chd avenue,sector 71,1.35,5744.68,4,4,3,8.0,Moderately Old,2127.0,0,1,0,0,0,0,26
house,dlf city plots phase 2,sector 25,15.5,34307.22,5,6,3+,3.0,Moderately Old,4518.0,1,1,1,1,0,0,144
flat,ireo the corridors,sector 67a,1.8,14657.98,3,3,3,6.0,New Property,1551.0,0,1,1,0,0,1,150
house,independent,sector 26,18.25,18250.0,7,9,3+,4.0,Relatively New,11111.0,1,1,1,1,0,1,77
flat,shree vardhman flora,sector 90,0.64,4923.08,2,2,3,6.0,Old Property,1199.0,1,0,0,0,0,0,103
flat,global hill view,sector 11,0.36,5150.21,2,2,0,15.0,Relatively New,699.0,0,0,0,0,0,0,0
flat,eldeco accolade,sohna road,0.96,6570.84,2,2,3+,14.0,Relatively New,1131.0,1,0,0,0,0,0,151
flat,godrej,sector 79,1.34,8524.17,3,3,3,7.0,Relatively New,1423.0,0,0,0,0,0,0,158
house,suncity avenue 76,sector 76,0.75,10067.11,2,2,2,11.0,New Property,745.0,0,0,0,0,0,0,40
flat,emaar mgf palm hills,sector 77,1.65,8461.54,4,3,3,9.0,Relatively New,1765.0,0,1,0,0,0,0,100
flat,railway officers rpf society,sector 9a,1.3,5038.76,4,4,3+,9.0,Old Property,2580.0,0,0,0,0,0,0,0
house,independent,sector 91,3.6,14814.81,4,4,3,2.0,New Property,2430.0,0,0,0,0,0,1,49
house,independent,sector 82,7.0,21604.94,4,4,3+,1.0,Relatively New,3240.0,1,1,0,1,0,1,49
flat,orris aster court premier,sector 85,1.38,6509.43,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,0,76
house,the laburnum,sector 43,11.0,27160.49,5,6,3+,3.0,New Property,4050.0,0,1,0,1,0,1,160
flat,sobha city,sector 108,2.4,17378.71,2,2,2,14.0,New Property,1250.0,0,0,0,0,0,1,113
flat,suncity heights,sector 54,3.85,16445.96,3,3,3+,8.0,Old Property,2119.0,0,1,0,0,0,0,67
flat,ambience creacions,sector 22,3.99,12912.62,3,5,3+,3.0,New Property,2796.0,0,1,0,0,0,2,102
flat,rof ananda,sector 95,0.32,5828.78,2,2,1,9.0,Relatively New,610.0,0,0,0,1,0,1,71
flat,godrej summit,sector 104,1.3,9027.78,3,2,3+,16.0,Relatively New,1303.0,1,0,1,1,0,1,0
flat,zara aavaas,sector 104,0.4,7029.88,2,2,1,14.0,Relatively New,515.0,0,0,0,0,0,0,38
flat,emaar gurgaon greens,sector 102,1.4,8484.85,3,3,3,9.0,Relatively New,1413.0,0,1,0,0,0,0,49
house,independent,sector 26,18.0,39840.64,5,4,3+,4.0,Moderately Old,4518.0,1,1,1,1,0,1,113
flat,pyramid urban,sector 67a,0.62,11854.68,2,2,2,2.0,Relatively New,581.0,0,0,0,0,0,0,64
house,independent,sector 70a,2.1,3888.89,3,2,1,3.0,New Property,667.0,0,0,0,0,0,0,0
flat,ramsons kshitij,sector 95,0.3,3157.89,2,2,1,11.0,New Property,950.0,0,0,0,0,0,0,0
flat,vatika the seven lamps,sector 82,1.0,5924.17,2,2,2,11.0,Relatively New,1299.0,1,0,0,0,0,1,90
flat,smart world orchard,sector 61,2.3,14110.43,3,3,2,2.0,Under Construction,1475.0,1,0,0,0,0,0,79
flat,greenopolis,sector 89,0.9,4699.74,3,3,0,14.0,Under Construction,1910.0,0,0,0,0,0,0,67
flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10039.84,2,2,2,10.0,Relatively New,1100.0,0,0,0,0,0,0,108
house,independent,sector 46,2.25,2723.31,4,3,3,3.0,Relatively New,90.0,1,0,0,0,0,1,35
flat,dlf the ultima,sector 81,2.45,11491.56,3,3,2,9.0,Relatively New,1800.0,0,1,0,0,0,1,174
flat,experion heartsong,dwarka expressway,1.08,6150.34,3,3,0,2.0,Under Construction,1758.0,0,0,0,0,0,0,0
flat,sbtl caladium,sector 109,1.2,6382.98,3,2,2,8.0,Relatively New,1701.0,0,0,0,0,0,0,151
flat,tulip violet,sector 69,1.6,10139.42,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,0,49
flat,corona optus,sector 37c,1.27,7203.63,3,3,3,2.0,Relatively New,1581.0,1,0,0,0,1,0,49
flat,bestech park view residency,sector 2,1.5,7824.73,3,4,3+,10.0,Moderately Old,1738.0,0,1,0,0,0,0,93
house,emaar mgf marbella,sector 66,9.0,21251.48,4,4,3+,2.0,Relatively New,5200.0,0,1,1,1,0,1,114
flat,signature global park,sohna road,0.56,6812.65,2,2,3,3.0,New Property,913.0,0,0,0,0,0,0,81
flat,pareena coban residences,sector 99a,1.6,8000.0,3,3,3,6.0,Under Construction,1810.0,0,0,0,0,0,0,0
flat,tulip violet,sector 69,1.3,8285.53,3,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,0,86
flat,microtek greenburg,sector 86,1.45,9797.3,3,2,3,8.0,Relatively New,1480.0,0,0,0,0,0,2,72
flat,vatika gurgaon,sector 83,1.1,6162.46,3,3,3+,5.0,Relatively New,1600.0,0,0,0,0,0,1,96
flat,palam vihar society,sector 2,0.4,8602.15,1,1,1,5.0,Moderately Old,450.0,0,0,0,0,0,1,39
flat,dlf carlton estate,sector 43,2.1,15418.5,3,3,1,2.0,Old Property,1233.0,0,0,1,0,0,1,88
flat,umang winter hills,sector 77,0.92,5049.4,3,3,3,17.0,Relatively New,1602.0,0,0,0,0,1,1,49
flat,emaar gurgaon greens,sector 102,1.38,13489.74,3,3,3,6.0,Relatively New,1315.0,0,1,0,0,0,1,128
flat,shyam sadan,sector 3 phase 2,0.55,6470.59,2,2,1,4.0,Relatively New,778.0,1,0,0,0,0,1,69
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,13928.57,3,3,3,6.0,New Property,1616.0,0,0,0,1,0,1,174
flat,central park flower valley aqua front towers,sector 33,2.1,11738.4,3,3,2,6.0,Under Construction,1619.0,0,0,0,0,0,0,24
flat,signature global city 81,sector 81,0.8,14652.01,2,2,2,4.0,Under Construction,607.0,1,0,0,0,0,0,36
house,independent,sector 25,6.5,36111.11,4,3,3,3.0,Moderately Old,1800.0,1,0,0,1,0,0,19
flat,smart world orchard,sector 61,1.6,13913.04,2,2,2,3.0,New Property,1278.0,1,0,0,0,0,0,122
flat,hector trimurti heights,sector 39,1.5,6382.98,4,3,3,10.0,Old Property,2611.0,0,1,0,0,0,2,49
house,independent,sector 28,11.75,41315.05,4,5,3+,4.0,Relatively New,2844.0,1,1,1,0,0,1,54
